State,County,Year,Total population,Male Total population,Female Total population
Montana,Prairie County,2012,1193,623,570
Montana,Ravalli County,2012,40311,19987,20324
Montana,Richland County,2012,9961,5185,4776
Montana,Roosevelt County,2012,10477,5134,5343
Montana,Rosebud County,2012,9261,4564,4697
Montana,Sanders County,2012,11421,5834,5587
Montana,Sheridan County,2012,3447,1742,1705
Montana,Silver Bow County,2012,34164,17221,16943
Utah,Grand County,2012,9096,4690,4406
Montana,Sweet Grass County,2012,3661,1947,1714
Minnesota,Grant County,2012,6082,3005,3077
Montana,Toole County,2012,5210,2894,2316
Montana,Treasure County,2012,698,380,318
Montana,Valley County,2012,7423,3694,3729
Montana,Wheatland County,2012,2142,1040,1102
Montana,Wibaux County,2012,899,470,429
Montana,Yellowstone County,2012,148191,72439,75752
Nebraska,Adams County,2012,31299,15576,15723
Nebraska,Antelope County,2012,6655,3306,3349
Nebraska,Arthur County,2012,490,254,236
Nebraska,Banner County,2012,778,370,408
Nebraska,Blaine County,2012,584,294,290
Nebraska,Boone County,2012,5473,2734,2739
Nebraska,Box Butte County,2012,11345,5561,5784
Nebraska,Boyd County,2012,2025,1018,1007
Nebraska,Brown County,2012,3183,1561,1622
Nebraska,Buffalo County,2012,46330,22942,23388
Colorado,Huerfano County,2012,6829,3333,3496
Nebraska,Butler County,2012,8345,4190,4155
Nebraska,Cass County,2012,25214,12702,12512
Nebraska,Cedar County,2012,8807,4462,4345
Nebraska,Chase County,2012,3964,1938,2026
Nebraska,Cherry County,2012,5722,2910,2812
Nebraska,Cheyenne County,2012,10038,4983,5055
South Dakota,Moody County,2012,6497,3245,3252
Nebraska,Colfax County,2012,10453,5368,5085
Missouri,Maries County,2012,9140,4537,4603
Nebraska,Custer County,2012,10904,5384,5520
Nebraska,Dakota County,2012,20869,10404,10465
Nebraska,Dawes County,2012,9176,4472,4704
Nebraska,Dawson County,2012,24267,12246,12021
North Dakota,Steele County,2012,1962,977,985
Illinois,Putnam County,2012,5982,2953,3029
Nebraska,Dodge County,2012,36590,17776,18814
Nebraska,Douglas County,2012,518271,254707,263564
North Dakota,Logan County,2012,1996,989,1007
Nebraska,Fillmore County,2012,5867,2828,3039
Nebraska,Franklin County,2012,3196,1607,1589
Nebraska,Frontier County,2012,2693,1361,1332
Kansas,Republic County,2012,4922,2402,2520
Nebraska,Gage County,2012,22209,10859,11350
Nebraska,Garden County,2012,2011,1042,969
Nebraska,Garfield County,2012,2106,1030,1076
Texas,Oldham County,2012,2020,997,1023
Nebraska,Grant County,2012,608,317,291
South Dakota,McPherson County,2012,2515,1264,1251
Nebraska,Hall County,2012,58681,29298,29383
Utah,Grand County,2012,9096,4510,4586
Nebraska,Harlan County,2012,3419,1750,1669
Nebraska,Hayes County,2012,1037,555,482
South Dakota,Perkins County,2012,2898,1471,1427
North Carolina,Clay County,2012,10418,5144,5274
Nebraska,Hooker County,2012,689,380,309
Nebraska,Howard County,2012,6294,3205,3089
Georgia,Wheeler County,2012,7572,3741,3831
Nebraska,Johnson County,2012,5188,2973,2215
Montana,Blaine County,2012,6514,3186,3328
Nebraska,Keith County,2012,8284,4187,4097
Nebraska,Keya Paha County,2012,742,368,374
Texas,Baylor County,2012,3789,1947,1842
Nebraska,Knox County,2012,8648,4227,4421
Nebraska,Lancaster County,2012,286425,143500,142925
Nebraska,Lincoln County,2012,36212,17782,18430
Nebraska,Logan County,2012,724,334,390
Nebraska,Loup County,2012,534,304,230
Nebraska,McPherson County,2012,348,187,161
Nebraska,Madison County,2012,34766,17112,17654
Iowa,Adair County,2012,7779,3825,3954
Nebraska,Morrill County,2012,4993,2541,2452
Nebraska,Nance County,2012,3730,1871,1859
Nebraska,Nemaha County,2012,7224,3530,3694
Nebraska,Nuckolls County,2012,4490,2192,2298
Nebraska,Otoe County,2012,15729,7734,7995
Nebraska,Pawnee County,2012,2753,1379,1374
Nebraska,Perkins County,2012,2947,1510,1437
Nebraska,Phelps County,2012,9184,4527,4657
Nebraska,Pierce County,2012,7231,3688,3543
Nebraska,Platte County,2012,32195,16058,16137
Nebraska,Polk County,2012,5371,2671,2700
Massachusetts,Nantucket County,2012,11013,5404,5609
Georgia,Atkinson County,2012,8355,4032,4323
Alaska,Lake and Peninsula Borough,2012,1540,726,814
Nebraska,Saline County,2012,14278,7311,6967
Nebraska,Sarpy County,2012,159413,79300,80113
Nebraska,Saunders County,2012,20696,10517,10179
Vermont,Addison County,2012,36835,17734,19101
Nebraska,Seward County,2012,16729,8581,8148
Nebraska,Sheridan County,2012,5432,2608,2824
Nebraska,Sherman County,2012,3133,1537,1596
Nebraska,Sioux County,2012,1262,614,648
Utah,Beaver County,2012,6139,3086,3053
Nebraska,Thayer County,2012,5195,2561,2634
Nebraska,Thomas County,2012,831,389,442
Virginia,King and Queen County,2012,6926,3448,3478
Nebraska,Valley County,2012,4322,2122,2200
Nebraska,Washington County,2012,20201,10067,10134
Nebraska,Wayne County,2012,9542,4793,4749
Nebraska,Webster County,2012,3773,1779,1994
Nebraska,Wheeler County,2012,725,371,354
Nebraska,York County,2012,13727,6577,7150
Kentucky,Lincoln County,2012,24779,12354,12425
Nevada,Clark County,2012,1954773,984265,970508
Nevada,Douglas County,2012,47056,23565,23491
Nevada,Elko County,2012,49133,25637,23496
Nevada,Esmeralda County,2012,916,506,410
Nevada,Eureka County,2012,1809,942,867
Nevada,Humboldt County,2012,16511,8608,7903
Nevada,Lander County,2012,5751,3057,2694
Nevada,Lincoln County,2012,5282,2726,2556
Nevada,Lyon County,2012,51797,26094,25703
Nevada,Mineral County,2012,4718,2382,2336
Nevada,Nye County,2012,43801,22208,21593
Illinois,Edwards County,2012,6707,4371,2336
Nevada,Storey County,2012,4010,2023,1987
Nevada,Washoe County,2012,422010,212882,209128
Georgia,Johnson County,2012,9967,5340,4627
Nevada,Carson City,2012,55184,28536,26648
New Hampshire,Belknap County,2012,60206,29442,30764
New Hampshire,Carroll County,2012,47761,23783,23978
New Hampshire,Cheshire County,2012,77106,37537,39569
New Hampshire,Coos County,2012,32872,16704,16168
New Hampshire,Grafton County,2012,88985,43977,45008
New Hampshire,Hillsborough County,2012,401101,198575,202526
New Hampshire,Merrimack County,2012,146742,72352,74390
New Hampshire,Rockingham County,2012,295872,146191,149681
New Hampshire,Strafford County,2012,123295,60043,63252
New Hampshire,Sullivan County,2012,43534,21444,22090
New Jersey,Atlantic County,2012,274402,133243,141159
New Jersey,Bergen County,2012,906781,437214,469567
New Jersey,Burlington County,2012,449117,220812,228305
New Jersey,Camden County,2012,513660,247930,265730
New Jersey,Cape May County,2012,96987,47267,49720
New Jersey,Cumberland County,2012,156864,80801,76063
New Jersey,Essex County,2012,783840,375925,407915
New Jersey,Gloucester County,2012,288187,139890,148297
New Jersey,Hudson County,2012,636194,314989,321205
New Jersey,Hunterdon County,2012,127996,63852,64144
New Jersey,Mercer County,2012,366442,179071,187371
New Jersey,Middlesex County,2012,811064,398362,412702
New Jersey,Monmouth County,2012,629263,306128,323135
New Jersey,Morris County,2012,493472,241638,251834
New Jersey,Ocean County,2012,575961,276133,299828
New Jersey,Passaic County,2012,500168,242949,257219
New Jersey,Salem County,2012,66007,32058,33949
New Jersey,Somerset County,2012,323650,157862,165788
New Jersey,Sussex County,2012,148962,74120,74842
New Jersey,Union County,2012,536383,260183,276200
New Jersey,Warren County,2012,108488,52762,55726
New Mexico,Bernalillo County,2012,661924,324280,337644
New Mexico,Catron County,2012,3686,2022,1664
New Mexico,Chaves County,2012,65343,32323,33020
New Mexico,Cibola County,2012,27293,13764,13529
Arkansas,Izard County,2012,13614,6912,6702
New Mexico,Curry County,2012,48101,24229,23872
New Mexico,De Baca County,2012,2069,973,1096
New Mexico,Do?a Ana County,2012,208794,102390,106404
New Mexico,Eddy County,2012,53693,26763,26930
Michigan,Alpena County,2012,29602,14575,15027
New Mexico,Guadalupe County,2012,4655,2467,2188
New Mexico,Harding County,2012,612,320,292
New Mexico,Hidalgo County,2012,4903,2436,2467
New Mexico,Lea County,2012,64670,33134,31536
New Mexico,Lincoln County,2012,20440,10056,10384
New Mexico,Los Alamos County,2012,18008,9022,8986
Virginia,Fluvanna County,2012,25162,12473,12689
New Mexico,McKinley County,2012,71888,35099,36789
New Mexico,Mora County,2012,4830,2467,2363
New Mexico,Otero County,2012,64176,32503,31673
New Mexico,Quay County,2012,8956,4323,4633
New Mexico,Rio Arriba County,2012,40201,19781,20420
New Mexico,Roosevelt County,2012,19840,10091,9749
New Mexico,Sandoval County,2012,131302,64327,66975
New Mexico,San Juan County,2012,128600,63830,64770
New Mexico,San Miguel County,2012,29225,14476,14749
New Mexico,Santa Fe County,2012,144209,70059,74150
New Mexico,Sierra County,2012,11956,5963,5993
New Mexico,Socorro County,2012,17843,9140,8703
New Mexico,Taos County,2012,32775,16132,16643
New Mexico,Torrance County,2012,16285,8348,7937
New Mexico,Union County,2012,4460,2494,1966
New Mexico,Valencia County,2012,76172,38538,37634
New York,Albany County,2012,304511,147190,157321
New York,Allegany County,2012,48837,24748,24089
New York,Bronx County,2012,1386364,650728,735636
New York,Broome County,2012,199928,98022,101906
New York,Cattaraugus County,2012,80166,39681,40485
New York,Cayuga County,2012,79996,40809,39187
New York,Chautauqua County,2012,134599,66287,68312
New York,Chemung County,2012,88779,44313,44466
New York,Chenango County,2012,50490,25179,25311
New York,Clinton County,2012,82054,42238,39816
New York,Columbia County,2012,62881,31671,31210
New York,Cortland County,2012,49453,24142,25311
New York,Delaware County,2012,47851,24042,23809
New York,Dutchess County,2012,297291,148019,149272
New York,Erie County,2012,919542,443476,476066
New York,Essex County,2012,39309,20545,18764
New York,Franklin County,2012,51698,28388,23310
New York,Fulton County,2012,55358,27467,27891
Illinois,Jackson County,2012,59992,29825,30167
New York,Greene County,2012,49122,25761,23361
Mississippi,Sharkey County,2012,4835,2447,2388
New York,Herkimer County,2012,64475,31478,32997
New York,Jefferson County,2012,117011,60036,56975
New York,Kings County,2012,2512740,1186163,1326577
New York,Lewis County,2012,27062,13642,13420
New York,Livingston County,2012,65215,32534,32681
New York,Madison County,2012,72977,35964,37013
New York,Monroe County,2012,744746,359365,385381
New York,Montgomery County,2012,50025,24411,25614
New York,Nassau County,2012,1338712,647788,690924
New York,New York County,2012,1596735,751244,845491
New York,Niagara County,2012,215869,104759,111110
New York,Oneida County,2012,234336,116849,117487
New York,Onondaga County,2012,466179,224626,241553
New York,Ontario County,2012,107728,52670,55058
New York,Orange County,2012,372951,186531,186420
New York,Orleans County,2012,42995,21218,21777
New York,Oswego County,2012,122055,60835,61220
New York,Otsego County,2012,62147,29970,32177
New York,Putnam County,2012,99702,49693,50009
New York,Queens County,2012,2235008,1082322,1152686
New York,Rensselaer County,2012,159464,78731,80733
New York,Richmond County,2012,468374,226977,241397
New York,Rockland County,2012,312011,152950,159061
New York,St. Lawrence County,2012,112060,56988,55072
New York,Saratoga County,2012,219832,108002,111830
New York,Schenectady County,2012,154466,74674,79792
New York,Schoharie County,2012,32617,16288,16329
Puerto Rico,Adjuntas Municipio,2012,18472,9217,9255
New York,Seneca County,2012,35306,18470,16836
New York,Steuben County,2012,98992,49065,49927
New York,Suffolk County,2012,1492360,734110,758250
New York,Sullivan County,2012,77340,39626,37714
New York,Tioga County,2012,51067,25177,25890
New York,Tompkins County,2012,101570,50068,51502
New York,Ulster County,2012,182516,90745,91771
New York,Warren County,2012,65700,31929,33771
Oregon,Coos County,2012,63108,32803,30305
Ohio,Geauga County,2012,93476,46355,47121
New York,Westchester County,2012,950227,457439,492788
New York,Wyoming County,2012,42092,22842,19250
New York,Yates County,2012,25351,12343,13008
North Carolina,Alamance County,2012,151170,71944,79226
North Carolina,Alexander County,2012,37014,18575,18439
Nebraska,Red Willow County,2012,11069,5558,5511
Michigan,Cheboygan County,2012,26699,13918,12781
North Carolina,Ashe County,2012,27099,13250,13849
North Carolina,Avery County,2012,17815,9733,8082
North Carolina,Beaufort County,2012,47542,22790,24752
North Carolina,Bertie County,2012,21035,10415,10620
North Carolina,Bladen County,2012,34922,16633,18289
North Carolina,Brunswick County,2012,107925,52565,55360
North Carolina,Buncombe County,2012,239000,114864,124136
North Carolina,Burke County,2012,90821,45525,45296
North Carolina,Cabarrus County,2012,178396,87018,91378
North Carolina,Caldwell County,2012,82493,40473,42020
North Carolina,Camden County,2012,9965,4994,4971
North Carolina,Carteret County,2012,66415,32646,33769
North Carolina,Caswell County,2012,23615,12049,11566
North Carolina,Catawba County,2012,154201,75649,78552
North Carolina,Chatham County,2012,63896,30876,33020
North Carolina,Cherokee County,2012,27304,13245,14059
North Carolina,Chowan County,2012,14825,7088,7737
North Carolina,Clay County,2012,10575,5155,5420
North Carolina,Cleveland County,2012,97890,47040,50850
North Carolina,Columbus County,2012,57612,28527,29085
North Carolina,Craven County,2012,102904,51438,51466
North Carolina,Cumberland County,2012,319329,154714,164615
Georgia,Mitchell County,2012,23677,11842,11835
North Carolina,Dare County,2012,34019,17001,17018
North Carolina,Davidson County,2012,162628,79756,82872
North Carolina,Davie County,2012,41183,20151,21032
North Carolina,Duplin County,2012,58510,28752,29758
North Carolina,Durham County,2012,269283,128496,140787
North Carolina,Edgecombe County,2012,56253,26163,30090
North Carolina,Forsyth County,2012,351368,166896,184472
North Carolina,Franklin County,2012,60470,30082,30388
North Carolina,Gaston County,2012,206291,99900,106391
North Carolina,Gates County,2012,12069,5989,6080
Idaho,Clearwater County,2012,8766,4316,4450
North Carolina,Granville County,2012,59666,31734,27932
North Carolina,Greene County,2012,21386,11459,9927
North Carolina,Guilford County,2012,489576,233213,256363
North Carolina,Halifax County,2012,54693,26212,28481
North Carolina,Harnett County,2012,115559,56719,58840
North Carolina,Haywood County,2012,58915,28473,30442
North Carolina,Henderson County,2012,106577,51488,55089
North Carolina,Hertford County,2012,24525,12118,12407
North Carolina,Hoke County,2012,47368,23117,24251
North Carolina,Hyde County,2012,5810,3172,2638
North Carolina,Iredell County,2012,159614,78719,80895
North Carolina,Jackson County,2012,39985,19659,20326
North Carolina,Johnston County,2012,169122,83393,85729
Missouri,Howard County,2012,10144,5055,5089
North Carolina,Lee County,2012,57876,28457,29419
North Carolina,Lenoir County,2012,59372,28334,31038
North Carolina,Lincoln County,2012,78052,38527,39525
North Carolina,McDowell County,2012,44926,22485,22441
North Carolina,Macon County,2012,33815,16427,17388
Louisiana,Franklin Parish,2012,20727,10326,10401
North Carolina,Martin County,2012,24298,11364,12934
North Carolina,Mecklenburg County,2012,926873,448166,478707
Missouri,Macon County,2012,15539,7627,7912
North Carolina,Montgomery County,2012,27741,13397,14344
North Carolina,Moore County,2012,88314,42228,46086
North Carolina,Nash County,2012,95545,46022,49523
North Carolina,New Hanover County,2012,203276,98438,104838
North Carolina,Northampton County,2012,21959,10589,11370
North Carolina,Onslow County,2012,176461,95036,81425
North Carolina,Orange County,2012,133958,64018,69940
Arkansas,Little River County,2012,13145,6697,6448
North Carolina,Pasquotank County,2012,40551,19752,20799
North Carolina,Pender County,2012,52447,26307,26140
North Carolina,Perquimans County,2012,13414,6276,7138
North Carolina,Person County,2012,39322,19161,20161
North Carolina,Pitt County,2012,167951,79231,88720
North Carolina,Polk County,2012,20386,9839,10547
North Carolina,Randolph County,2012,141568,69758,71810
Arkansas,Mississippi County,2012,46608,22811,23797
North Carolina,Robeson County,2012,133920,65068,68852
North Carolina,Rockingham County,2012,93264,45037,48227
North Carolina,Rowan County,2012,138189,68153,70036
North Carolina,Rutherford County,2012,67446,32499,34947
North Carolina,Sampson County,2012,63408,31192,32216
North Carolina,Scotland County,2012,36266,17504,18762
North Carolina,Stanly County,2012,60489,30255,30234
North Carolina,Stokes County,2012,47224,22914,24310
North Carolina,Surry County,2012,73551,35948,37603
North Carolina,Swain County,2012,13995,6992,7003
Georgia,Sumter County,2012,32825,15757,17068
North Carolina,Tyrrell County,2012,4367,2371,1996
North Carolina,Union County,2012,201617,99665,101952
